trans_hour,purchase_category,city_population,purchase_city_lat,purchase_city_long,amount,age,occupation,merchant_name,is_fraud
21,10,299480,45.6892,-122.6616,12.39,35,153,585,0
21,6,241,42.73,-104.7024,28.49,40,82,638,0
21,0,123,36.4992,-120.0936,76.41,47,79,215,0
21,12,85,48.34,-122.3456,3.12,36,29,554,0
21,6,92043,34.0287,-118.4924,83.57,59,4,207,0
21,7,149,48.8878,-118.2105,1.43,42,148,344,0
21,0,1252,44.9897,-122.6187,28.08,83,17,551,0
21,12,1749,41.366,-98.0054,5.64,47,38,499,0
21,10,198,38.046,-122.1866,3.7,61,51,469,0
21,11,757530,38.5662,-121.3286,510.44,41,112,391,0
21,9,9772,38.5677,-109.5271,1.65,31,111,399,0
21,6,84861,39.5102,-104.7216,36.84,88,114,35,0
21,5,1302,45.8289,-118.4971,77.62,44,78,109,0
21,6,276,40.7268,-124.2174,5.15,91,31,522,0
21,10,50489,47.4974,-122.0107,15.99,36,127,692,0
21,7,54287,33.7467,-117.1721,122.23,48,5,541,0
21,6,589,41.6125,-122.5258,33.4,75,149,580,0
21,5,299480,45.6892,-122.6616,71.77,35,153,320,0
21,5,2078,41.71,-111.9817,13.84,57,31,343,0
21,1,1312922,33.5623,-112.0559,74.48,39,74,493,0
21,9,35439,38.4305,-90.387,9.76,35,106,634,0
21,6,1139,40.507,-123.9743,113.64,69,44,27,0
21,5,2368,38.7897,-93.8702,73.77,31,83,589,0
21,12,1241364,32.7185,-117.1593,7.53,33,73,56,0
21,7,467,38.5319,-93.9221,12.6,70,47,275,0
21,0,302,40.3207,-110.436,7.4,30,30,36,0
21,10,1312922,33.5623,-112.0559,20.72,39,74,464,0
22,6,105549,33.9056,-118.0818,53.44,47,86,166,0
22,7,9772,38.5677,-109.5271,219.77,31,111,501,0
22,10,1745,41.6414,-96.5232,126.68,47,10,452,0
22,10,35371,41.4247,-105.4781,25.22,32,27,600,0
22,9,151815,38.2352,-104.66,83.09,32,89,363,0
22,5,509,41.4972,-98.7858,43.08,40,24,28,0
22,11,27971,41.606,-109.23,7.23,36,120,361,0
22,1,648,40.7692,-103.0968,14.93,51,72,671,0
22,12,509,41.4972,-98.7858,1.57,40,24,323,0
22,12,606,36.6659,-105.4694,4.39,32,36,514,0
22,6,123,36.4992,-120.0936,90.82,47,79,522,0
22,1,308,41.5403,-122.9366,13.57,62,56,110,0
22,7,648,40.7692,-103.0968,162.01,51,72,59,0
22,12,19408,43.0351,-108.2024,1.64,27,23,314,0
22,7,1420,43.921,-122.7806,82.24,55,149,264,0
22,6,46,38.9999,-109.615,8.04,33,37,340,0
22,1,1530,45.5197,-123.8761,4.73,34,70,175,0
22,12,46,38.9999,-109.615,4.8,33,37,8,0
22,12,2368,38.7897,-93.8702,2.28,31,83,176,0
22,7,92043,34.0287,-118.4924,40.96,59,4,182,0
22,1,2368,38.7897,-93.8702,62.19,31,83,65,0
22,10,100,41.0539,-106.0763,4.57,46,137,335,0
22,10,895,47.2271,-117.0819,128.57,21,69,556,0
22,7,337,38.2427,-122.9145,46.35,66,126,244,0
22,0,34882,34.3795,-118.523,36.45,49,93,215,0
22,8,271,39.7417,-93.6289,662.08,48,106,101,0
22,6,19408,43.0351,-108.2024,17.05,27,23,250,0
22,6,761,46.5901,-117.1692,36.84,77,63,205,0
22,5,94014,38.4549,-122.2564,34.59,35,48,345,0
22,7,93193,33.9143,-118.3493,83.17,25,7,244,0
22,7,260,43.7857,-124.1437,9.24,64,16,299,0
22,10,129,44.6255,-116.4493,2.87,55,58,232,0
22,13,732,40.201,-98.0684,3.59,64,156,442,0
22,5,129,44.6255,-116.4493,23.58,55,58,280,0
22,6,463,40.4591,-98.5551,55.5,72,25,486,0
22,7,35439,38.4305,-90.387,37.59,35,106,592,0
22,6,337,38.2427,-122.9145,1.6,66,126,111,0
22,11,760,36.7651,-94.0492,1.14,35,135,225,0
22,0,509,41.4972,-98.7858,1.95,40,24,309,0
22,12,1490,20.0271,-155.3697,7.56,29,34,11,0
22,8,100,41.0539,-106.0763,7.04,46,137,263,0
22,6,35439,38.4305,-90.387,3.52,35,106,576,0
22,7,899,32.9396,-105.8189,42.53,53,123,408,0
22,0,54287,33.7467,-117.1721,33.48,48,5,215,0
22,1,602,40.029,-93.1607,40.61,66,77,447,0
22,13,93193,33.9143,-118.3493,1.57,25,7,242,0
22,10,206,40.9207,-96.168,25.1,53,97,318,0
23,10,1847,38.2911,-92.7059,186.57,32,152,556,0
23,5,14871,48.4786,-122.3345,131.47,46,136,124,0
23,6,50489,47.4974,-122.0107,60.08,36,127,674,0
23,0,241,37.3272,-91.0243,2.12,46,105,453,0
23,1,198,38.046,-122.1866,136.59,61,51,521,0
23,0,964,39.7795,-93.3014,68.83,46,157,531,0
23,1,337,38.2427,-122.9145,10.3,66,126,87,0
23,7,198,38.046,-122.1866,34.63,61,51,253,0
23,12,14871,48.4786,-122.3345,683.97,46,136,397,0
23,7,1490,20.0271,-155.3697,82.5,29,34,275,0
23,7,299480,45.6892,-122.6616,43.79,35,153,249,0
23,1,172817,34.1556,-118.2322,3.17,38,45,240,0
23,13,1645,43.0048,-108.8964,484.59,44,88,114,0
23,12,5662,35.7206,-108.0271,3.66,31,98,506,0
23,7,545147,38.9621,-94.5959,1.09,33,76,249,0
23,9,18408,35.9866,-106.0654,77.99,48,95,26,0
23,7,198,38.046,-122.1866,4.55,61,51,115,0
23,10,13983,40.8874,-111.9027,2.34,41,103,239,0
23,10,46,38.9999,-109.615,90.71,33,37,407,0
23,0,606,36.6659,-105.4694,7.58,32,36,451,0
23,8,6703,38.3511,-91.4867,1.04,22,123,47,0
23,6,7268,34.9889,-106.0609,33.52,32,41,685,0
23,12,299480,45.6892,-122.6616,200.77,35,153,509,0
23,9,606,36.6659,-105.4694,3.47,32,36,398,0
23,0,2202,41.0233,-98.9041,88.65,46,35,455,0
23,13,35705,34.1092,-117.7183,4.77,64,162,654,0
23,5,1631,40.1362,-95.2138,48.42,67,49,343,0
23,5,1749,41.366,-98.0054,44.19,47,38,83,0
23,10,973849,37.3304,-121.7913,37.26,23,91,369,0
23,10,50489,47.4974,-122.0107,34.5,36,127,687,0
0,9,94014,38.4549,-122.2564,34.12,35,48,363,0
0,9,277,65.6899,-156.292,1.94,55,13,682,0
0,11,641,42.8801,-117.281,85.62,27,80,365,0
0,4,1490,20.0271,-155.3697,138.25,29,34,483,0
0,2,899,32.9396,-105.8189,64.24,53,123,495,0
0,3,1847,38.2911,-92.7059,26.96,32,152,422,0
0,4,3805,40.4815,-92.9951,107.63,70,21,173,0
0,11,61,39.3199,-106.6596,52.27,81,138,79,0
0,2,46,38.9999,-109.615,76.23,33,37,164,0
0,4,35439,38.4305,-90.387,64.48,35,106,174,0
0,8,28278,45.3099,-122.9685,7.17,43,142,119,0
0,11,519,40.4931,-91.8912,4.75,54,158,97,0
0,4,589,41.6125,-122.5258,122.47,75,149,381,0
0,11,761,46.5901,-117.1692,1.05,77,63,167,0
0,4,198,38.046,-122.1866,147.71,61,51,684,0
0,4,4593,39.4336,-91.0664,112.6,80,40,460,0
0,3,19408,43.0351,-108.2024,38.19,27,23,546,0
0,8,35439,38.4305,-90.387,7.02,35,106,324,0
1,3,589,41.6125,-122.5258,55.84,75,149,653,0
1,12,964,39.7795,-93.3014,116.45,46,157,524,0
1,2,100,41.0539,-106.0763,65.08,46,137,338,0
1,12,123,36.4992,-120.0936,130.34,47,79,650,0
1,2,8874,33.3305,-105.6933,57.05,20,109,389,0
1,12,899,32.9396,-105.8189,680.62,53,123,265,0
1,4,805,40.1959,-92.4333,129.57,50,132,599,0
1,4,471,43.0172,-111.0292,111.41,53,8,174,0
1,12,1302,45.8289,-118.4971,152.71,44,78,202,0
1,4,927396,38.6171,-90.4504,88.5,60,125,234,0
1,4,241,37.3272,-91.0243,65.34,46,105,471,0
1,8,18408,35.9866,-106.0654,5.45,48,95,76,0
1,9,27971,41.606,-109.23,28.35,36,120,363,0
1,4,172817,34.1556,-118.2322,60.97,38,45,19,0
1,3,85,48.34,-122.3456,44.13,36,29,57,0
1,2,129,44.6255,-116.4493,71.26,55,58,305,0
1,12,471,43.0172,-111.0292,6.95,53,8,509,0
1,9,841711,45.5303,-122.7033,12.24,57,12,517,0
1,3,93193,33.9143,-118.3493,89.69,25,7,227,0
1,8,1847,38.2911,-92.7059,7.27,32,152,673,0
1,4,841711,45.5303,-122.7033,88.33,57,12,238,0
2,1,233717,33.8419,-117.6043,36.15,54,162,614,0
2,11,1201,36.6704,-93.0377,91.8,40,9,142,0
2,2,107941,37.6787,-122.478,69.83,29,3,73,0
2,9,732,40.201,-98.0684,5.24,64,156,383,0
2,2,198,38.046,-122.1866,55.13,61,51,255,0
2,3,606,36.6659,-105.4694,49.75,32,36,666,0
2,8,509,41.4972,-98.7858,35.22,40,24,78,0
2,4,14871,48.4786,-122.3345,188.91,46,136,518,0
2,2,606,36.6659,-105.4694,61.1,32,36,21,0
2,4,27971,41.606,-109.23,189.58,36,120,381,0
2,4,54287,33.7467,-117.1721,218.64,48,5,445,0
2,2,1930,41.9404,-124.1587,31.97,37,161,648,0
2,2,602,40.029,-93.1607,41.34,66,77,487,0
2,2,142,40.6267,-96.7456,60.98,53,64,387,0
2,2,4593,39.4336,-91.0664,53.9,80,40,150,0
2,8,1201,36.6704,-93.0377,112.69,40,9,47,0
2,2,149,48.8878,-118.2105,49.64,42,148,415,0
2,8,759,35.2563,-111.95,472.18,63,20,457,0
2,11,565,39.7532,-105.6356,93.75,42,116,93,0
2,2,149,48.8878,-118.2105,63.97,42,148,353,0
2,2,584,47.4852,-120.4158,71.84,51,115,487,0
2,12,467,38.5319,-93.9221,113.51,70,47,467,0
2,3,635,41.6423,-104.1974,46.63,47,134,42,0
3,9,61,39.3199,-106.6596,79.81,81,138,644,0
3,12,732,40.201,-98.0684,119.41,64,156,527,0
3,2,302,40.3207,-110.436,59.37,30,30,416,0
3,12,964,39.7795,-93.3014,135.31,46,157,292,0
3,2,276,40.7268,-124.2174,59.79,91,31,535,0
3,3,4677,33.7163,-116.3381,71.6,65,108,283,0
3,9,123373,39.1412,-94.3515,107.48,28,18,208,0
3,4,2368,38.7897,-93.8702,78.89,31,83,570,0
3,3,369,44.7957,-110.6137,43.0,79,114,377,0
3,4,54287,33.7467,-117.1721,193.21,48,5,262,0
3,9,84106,43.6498,-116.4306,36.39,49,104,278,0
3,12,92043,34.0287,-118.4924,7.5,59,4,200,0
3,3,35371,41.4247,-105.4781,38.83,32,27,593,0
3,4,895,47.2271,-117.0819,46.32,21,69,169,0
3,2,2078,41.71,-111.9817,59.3,57,31,274,0
3,11,61,39.3199,-106.6596,1.45,81,138,565,0
3,4,964,39.7795,-93.3014,105.6,46,157,570,0
3,4,1063,41.6964,-96.9858,139.42,92,140,234,0
3,2,463,40.4591,-98.5551,58.09,72,25,303,0
4,2,467,38.5319,-93.9221,66.43,70,47,416,0
4,4,545147,38.9621,-94.5959,222.4,33,76,367,0
4,12,73,41.4193,-99.3844,76.13,85,133,446,0
4,8,1645,43.0048,-108.8964,7.19,34,102,494,0
4,9,207,39.6171,-102.4776,6.85,65,124,188,0
4,12,1631,40.1362,-95.2138,4.58,67,49,650,0
4,8,899,32.9396,-105.8189,9.23,53,123,690,0
4,12,899,32.9396,-105.8189,49.33,53,123,7,0
4,11,2202,41.0233,-98.9041,81.79,46,35,370,0
4,4,1847,38.2911,-92.7059,94.91,32,152,477,0
4,0,61,39.3199,-106.6596,8.95,81,138,677,0
4,2,60,45.0838,-120.6649,59.97,78,118,482,0
4,4,641,42.8801,-117.281,102.07,27,80,518,0
4,9,633,37.7773,-119.0825,9.77,93,94,396,0
4,2,247,36.1486,-105.6648,54.82,59,50,181,0
4,0,17047,33.5494,-111.9565,51.77,85,55,39,0
4,8,49,41.0552,-110.1603,84.26,39,142,519,0
4,2,895,47.2271,-117.0819,54.46,21,69,606,0
4,3,46,38.9999,-109.615,62.47,33,37,0,0
4,2,7268,34.9889,-106.0609,63.38,32,41,415,0
4,2,85,48.34,-122.3456,59.53,36,29,648,0
4,1,233717,33.8419,-117.6043,63.2,54,162,87,0
5,4,17047,33.5494,-111.9565,115.87,85,55,537,0
5,4,1661,33.6401,-116.5567,90.23,32,43,595,0
5,4,597,43.7575,-122.481,135.28,59,87,553,0
5,4,337,38.2427,-122.9145,147.22,66,126,471,0
5,3,149,48.8878,-118.2105,36.29,42,148,75,0
5,9,589,41.6125,-122.5258,4.73,75,149,197,0
5,9,633,37.7773,-119.0825,3.28,93,94,188,0
5,2,1745,41.6414,-96.5232,55.24,47,10,165,0
5,3,50489,47.4974,-122.0107,66.52,36,127,12,0
5,8,123373,39.1412,-94.3515,44.18,28,18,134,0
5,4,84861,39.5102,-104.7216,94.82,88,114,71,0
5,2,1745,41.6414,-96.5232,50.77,47,10,139,0
5,0,4161,47.9657,-116.868,16.08,63,135,540,0
5,9,832,38.5234,-120.6763,31.85,33,99,618,0
5,9,123,36.4992,-120.0936,37.13,47,79,206,0
5,3,1745,41.6414,-96.5232,27.36,47,10,437,0
5,4,310,35.0203,-106.5503,83.88,42,36,599,0
5,0,1241364,33.0067,-117.069,4.82,61,61,215,0
5,11,471,43.0172,-111.0292,3.61,53,8,225,0
6,2,1645,43.0048,-108.8964,85.41,34,102,214,0
6,9,171170,34.5715,-118.0231,3.34,57,62,16,0
6,3,107941,37.6787,-122.478,41.07,29,3,485,0
6,2,241,37.3272,-91.0243,68.65,46,105,303,0
6,2,471,43.0172,-111.0292,62.08,53,8,389,0
6,4,46,38.9999,-109.615,70.45,33,37,174,0
6,2,2872,33.2887,-111.0985,66.5,33,128,355,0
6,8,1725,39.8127,-120.6405,1.05,53,60,78,0
6,8,84106,43.6498,-116.4306,12.78,49,104,607,0
6,2,11256,39.047,-122.9328,54.38,48,131,415,0
6,2,46,38.9999,-109.615,36.53,33,37,104,0
6,11,1288,45.671,-121.8686,107.95,84,54,565,0
6,2,151815,38.2352,-104.66,54.53,32,89,23,0
6,3,917,44.453,-123.1065,21.08,25,139,481,0
6,4,635,41.6423,-104.1974,92.14,47,134,381,0
6,0,1241364,33.0067,-117.069,2.36,60,26,325,0
6,2,1241364,33.0067,-117.069,48.44,60,26,535,0
6,2,1288,45.671,-121.8686,66.84,84,54,48,0
6,9,1120,36.0434,-90.2907,1.63,63,155,26,0
6,2,6703,38.3511,-91.4867,68.26,22,123,333,0
6,4,302,40.3207,-110.436,94.47,30,30,158,0
6,4,757530,38.5662,-121.3286,50.9,41,112,122,0
6,11,142,40.6267,-96.7456,6.95,53,64,159,0
6,3,145,64.7556,-165.6723,47.39,81,1,194,0
6,9,17047,33.5494,-111.9565,92.17,85,55,319,0
6,2,149,48.8878,-118.2105,67.89,42,148,535,0
6,4,28278,45.3099,-122.9685,59.13,43,142,229,0
6,8,964,39.7795,-93.3014,83.42,46,157,134,0
6,4,964,39.7795,-93.3014,96.53,46,157,19,0
6,11,1179,34.5189,-112.2523,6.25,65,4,93,0
6,11,61,39.3199,-106.6596,8.3,81,138,403,0
6,2,757530,38.5662,-121.3286,54.04,41,112,495,0
6,11,899,32.9396,-105.8189,705.4,53,123,225,0
7,11,207,39.6171,-102.4776,5.01,65,124,365,0
7,2,19408,43.0351,-108.2024,96.9,27,23,37,0
7,11,519,40.4931,-91.8912,16.99,54,158,89,0
7,0,1252,44.9897,-122.6187,37.71,83,17,540,0
7,12,1139,40.507,-123.9743,9.93,69,44,31,0
7,1,4677,33.7163,-116.3381,67.13,65,108,671,0
7,9,1725,39.8127,-120.6405,1.57,53,60,520,0
7,9,464,39.2048,-94.0259,5.0,61,70,583,0
7,3,35439,38.4305,-90.387,31.54,35,106,187,0
7,2,895,47.2271,-117.0819,56.75,21,69,482,0
7,12,923,35.4311,-105.9409,7.57,56,138,131,0
7,8,3684,46.1966,-118.9017,47.19,39,121,673,0
7,2,9772,38.5677,-109.5271,62.12,31,111,296,0
7,8,258,37.7175,-112.4777,13.84,59,91,438,0
7,4,389246,39.6662,-104.835,77.07,51,32,661,0
7,3,1241364,32.7185,-117.1593,39.35,33,73,530,0
7,2,276,40.7268,-124.2174,59.07,91,31,255,0
7,4,1312922,33.5623,-112.0559,215.79,39,74,544,0
7,2,648,40.7692,-103.0968,39.74,51,72,387,0
7,0,2383912,34.0443,-118.2509,2.0,61,22,540,0
7,11,73,41.4193,-99.3844,9.04,85,133,177,0
7,2,1925,32.274,-104.0914,53.82,68,82,648,0
7,2,105549,33.9056,-118.0818,54.45,47,86,512,0
7,4,19408,43.0351,-108.2024,44.02,27,23,62,0
7,4,123,36.4992,-120.0936,100.7,47,79,450,0
7,2,151815,38.2352,-104.66,54.72,32,89,150,0
7,2,1288,45.671,-121.8686,55.44,84,54,606,0
7,4,217,42.825,-124.4409,137.92,92,143,287,0
7,11,464,39.2048,-94.0259,8.34,61,70,123,0
7,4,7268,34.9889,-106.0609,62.51,32,41,599,0
8,4,34882,34.3795,-118.523,183.5,49,93,526,0
8,2,302,40.3207,-110.436,36.98,30,30,91,0
8,2,8874,33.3305,-105.6933,30.75,20,109,648,0
8,12,45303,33.615,-117.7114,2.77,51,144,636,0
8,8,525713,38.8881,-104.6556,3.27,28,119,178,0
8,4,2078,41.71,-111.9817,126.79,57,31,158,0
8,4,60,45.0838,-120.6649,107.37,78,118,238,0
8,8,9587,44.8021,-122.7624,1.27,52,11,153,0
8,3,1312922,33.5623,-112.0559,60.36,39,74,557,0
8,4,1789,41.1558,-101.136,105.97,38,103,282,0
8,2,602,40.029,-93.1607,76.18,66,77,104,0
8,2,1302,45.8289,-118.4971,73.43,44,78,181,0
8,9,761,46.5901,-117.1692,8.32,77,63,510,0
8,4,964,39.7795,-93.3014,98.27,46,157,477,0
8,3,54287,33.7467,-117.1721,55.85,48,5,42,0
8,12,61,39.3199,-106.6596,5.84,81,138,509,0
8,2,277,39.4584,-106.3851,65.92,35,97,140,0
8,2,759,35.2563,-111.95,48.35,63,20,150,0
9,9,171170,34.5715,-118.0231,1.5,57,62,117,0
9,2,4593,39.4336,-91.0664,75.17,80,40,140,0
9,12,1420,43.921,-122.7806,6.98,55,149,45,0
9,9,565,39.7532,-105.6356,36.82,42,116,630,0
9,2,1661,33.6401,-116.5567,61.54,32,43,140,0
9,11,471,43.0172,-111.0292,80.68,53,8,604,0
9,2,107941,37.6787,-122.478,75.46,29,3,305,0
9,3,3684,46.1966,-118.9017,43.23,39,121,394,0
9,12,641,42.8801,-117.281,130.89,27,80,138,0
9,2,46,38.9999,-109.615,61.29,33,37,73,0
9,2,1631,40.1362,-95.2138,70.36,67,49,189,0
9,9,61,39.3199,-106.6596,2.41,81,138,378,0
9,11,832,38.5234,-120.6763,89.6,33,99,143,0
9,12,841711,45.5303,-122.7033,5.13,57,12,265,0
9,4,28278,45.3099,-122.9685,45.85,43,142,122,0
9,2,42384,40.3928,-111.7941,46.24,28,90,150,0
9,8,46,38.9999,-109.615,323.09,33,37,494,0
9,8,589,41.6125,-122.5258,2.75,75,149,60,0
9,0,463,40.4591,-98.5551,176.27,72,25,540,0
10,9,320420,39.5994,-105.0044,27.12,45,160,383,0
10,12,1241364,33.0067,-117.069,5.68,61,61,554,0
10,2,7268,34.9889,-106.0609,117.08,32,41,181,0
10,12,832,38.5234,-120.6763,115.34,33,99,45,0
10,3,1241364,32.7185,-117.1593,36.65,33,73,558,0
10,4,1847,38.2911,-92.7059,86.1,32,152,483,0
10,4,566,42.277,-97.1926,112.14,45,117,88,0
10,4,757530,38.5662,-121.3286,52.43,41,112,106,0
10,4,54287,33.7467,-117.1721,222.5,48,5,450,0
10,9,45303,33.615,-117.7114,30.08,51,144,363,0
10,3,1645,43.0048,-108.8964,55.99,44,88,686,0
10,2,1019,36.7154,-89.6287,56.57,41,46,535,0
10,2,172817,34.1556,-118.2322,98.86,38,45,495,0
10,8,198,38.046,-122.1866,6.98,61,51,349,0
11,4,320420,39.5994,-105.0044,181.18,45,160,326,0
11,4,759,46.7531,-121.9898,114.08,64,159,313,0
11,2,1930,41.9404,-124.1587,43.97,37,161,535,0
11,3,2872,33.2887,-111.0985,76.19,33,128,620,0
11,4,337,38.2427,-122.9145,115.11,66,126,503,0
11,8,1063,41.6964,-96.9858,159.59,92,140,263,0
11,2,260,43.7857,-124.1437,44.85,64,16,305,0
11,2,759,35.2563,-111.95,21.03,63,20,555,0
11,9,1420,43.921,-122.7806,6.62,55,149,683,0
11,2,1179,34.5189,-112.2523,56.14,65,4,145,0
11,12,35705,34.1092,-117.7183,7.81,64,162,562,0
11,3,8874,33.3305,-105.6933,36.56,20,109,546,0
11,11,92043,34.0287,-118.4924,1.8,59,4,105,0
11,4,545147,38.9621,-94.5959,181.17,33,76,116,0
11,11,308,41.5403,-122.9366,204.1,62,56,631,0
11,4,2872,33.2887,-111.0985,206.38,33,128,460,0
11,2,1749,41.366,-98.0054,67.0,47,38,91,0
11,2,1139,40.507,-123.9743,33.92,69,44,233,0
12,0,381459,37.7878,-122.1884,55.39,46,53,171,0
12,1,19408,43.0351,-108.2024,79.17,27,23,379,0
12,11,34882,34.3795,-118.523,141.44,49,93,212,0
12,0,1745,41.6414,-96.5232,90.88,47,10,573,0
12,12,123373,39.1412,-94.3515,261.23,28,18,514,0
12,7,206,40.9207,-96.168,128.84,53,97,408,0
12,13,302,40.3207,-110.436,8.7,30,30,466,0
12,5,648,40.7692,-103.0968,72.6,51,72,569,0
12,7,49,41.0552,-110.1603,47.64,39,142,364,0
12,1,84106,43.6498,-116.4306,85.64,49,104,312,0
12,12,917,44.453,-123.1065,56.78,25,139,527,0
12,5,61,39.3199,-106.6596,18.9,81,138,30,0
12,9,28278,45.3099,-122.9685,44.69,43,142,630,0
12,11,105549,33.9056,-118.0818,1.01,47,86,604,0
12,7,606,36.6659,-105.4694,77.17,32,36,310,0
12,12,241,37.3272,-91.0243,2.99,46,105,532,0
12,1,85,48.34,-122.3456,8.69,36,29,85,0
12,11,14871,48.4786,-122.3345,8.13,46,136,97,0
12,6,123373,39.1412,-94.3515,4.15,28,18,568,0
12,9,1312922,33.8155,-112.1202,451.86,21,75,197,0
12,0,759,46.7531,-121.9898,15.0,64,159,218,0
12,6,206,40.9207,-96.168,5.4,53,97,250,0
12,6,3684,46.1966,-118.9017,11.26,39,121,207,0
12,11,35371,41.4247,-105.4781,1.51,32,27,49,0
12,6,493,40.2967,-98.737,5.95,80,37,86,0
12,10,241,37.3272,-91.0243,161.06,46,105,670,0
12,9,9512,38.9829,-93.9757,7.62,48,68,117,0
12,10,1063,41.6964,-96.9858,36.18,92,140,676,0
12,1,648,40.7692,-103.0968,36.31,51,72,341,0
12,1,1288,45.671,-121.8686,59.21,84,54,65,0
12,5,732,40.201,-98.0684,95.97,64,156,470,0
12,12,1847,38.2911,-92.7059,6.33,32,152,650,0
12,10,54287,33.7467,-117.1721,57.6,48,5,670,0
12,9,92608,38.577,-90.5255,118.58,19,14,634,0
12,12,606,36.6659,-105.4694,6.83,32,36,265,0
12,1,123,36.4992,-120.0936,59.06,47,79,447,0
12,5,1063,41.6964,-96.9858,11.57,92,140,357,0
12,9,606,36.6659,-105.4694,5.36,32,36,683,0
13,11,2368,38.7897,-93.8702,6.09,31,83,144,0
13,5,320420,39.5994,-105.0044,16.22,45,160,393,0
13,13,11256,39.047,-122.9328,5.02,48,131,20,0
13,6,104,40.3406,-120.2824,1.59,31,39,421,0
13,12,13983,40.8874,-111.9027,5.18,41,103,292,0
13,5,172817,34.1556,-118.2322,28.43,38,45,67,0
13,5,241,42.73,-104.7024,171.77,40,82,161,0
13,6,761,46.5901,-117.1692,31.06,77,63,568,0
13,13,142,40.6267,-96.7456,1.83,53,64,38,0
13,13,1645,43.0048,-108.8964,4.79,34,102,431,0
13,6,207,39.6171,-102.4776,58.44,65,124,633,0
13,13,18408,35.9866,-106.0654,6.79,48,95,20,0
13,5,105549,33.9056,-118.0818,69.65,47,86,342,0
13,1,964,39.7795,-93.3014,51.13,46,157,240,0
13,7,73,41.4193,-99.3844,33.72,85,133,404,0
13,12,7268,34.9889,-106.0609,42.98,32,41,56,0
13,5,1645,43.0048,-108.8964,75.75,44,88,320,0
13,12,50489,47.4974,-122.0107,4.1,36,127,231,0
13,12,1930,41.9404,-124.1587,1.25,37,161,658,0
13,1,9587,44.8021,-122.7624,19.2,52,11,4,0
13,11,14871,48.4786,-122.3345,55.08,46,136,528,0
13,0,302,40.3207,-110.436,39.18,30,30,429,0
13,7,92608,38.577,-90.5255,11.91,19,14,244,0
13,0,565,39.7532,-105.6356,97.22,42,116,256,0
13,6,1241364,33.0067,-117.069,16.45,61,61,35,0
13,12,35371,41.4247,-105.4781,1.39,32,27,200,0
13,6,589,41.6125,-122.5258,11.68,75,149,22,0
13,6,84861,39.5102,-104.7216,36.72,88,114,209,0
13,0,635,41.6423,-104.1974,37.23,47,134,455,0
13,6,545147,38.9621,-94.5959,8.09,33,76,32,0
13,9,320420,39.5994,-105.0044,40.37,45,160,278,0
13,6,471,43.0172,-111.0292,41.11,53,8,266,0
13,6,509,41.4972,-98.7858,4.86,40,24,576,0
14,5,2368,38.7897,-93.8702,13.16,31,83,374,0
14,10,606,36.6659,-105.4694,16.83,32,36,469,0
14,8,973849,37.3304,-121.7913,1.01,23,91,479,0
14,12,19408,43.0351,-108.2024,9.95,27,23,323,0
14,0,85,48.34,-122.3456,10.26,36,29,491,0
14,5,92337,39.8854,-105.1139,20.63,53,15,342,0
14,10,4677,33.7163,-116.3381,37.51,65,108,335,0
14,5,14871,48.4786,-122.3345,146.51,46,136,72,0
14,10,2872,33.2887,-111.0985,62.72,33,128,600,0
14,7,1252,44.9897,-122.6187,17.41,83,17,640,0
14,13,1139,40.507,-123.9743,1.33,69,44,69,0
14,11,18408,35.9866,-106.0654,37.03,48,95,270,0
14,12,320420,39.5994,-105.0044,2.33,45,160,397,0
14,9,2368,38.7897,-93.8702,2.97,31,83,268,0
14,6,92043,34.0287,-118.4924,118.66,59,4,619,0
14,0,1201,36.6704,-93.0377,74.63,40,9,135,0
14,11,241,42.73,-104.7024,8.61,40,82,564,0
14,0,122111,39.8422,-105.1097,4.91,33,96,125,0
14,11,18408,35.9866,-106.0654,1.36,48,95,143,0
14,1,1420,43.921,-122.7806,64.31,55,149,168,0
14,7,34882,34.3795,-118.523,10.26,49,93,504,0
14,12,2368,38.7897,-93.8702,5.75,31,83,204,0
14,10,2202,41.0233,-98.9041,70.05,46,35,232,0
14,13,35371,41.4247,-105.4781,1.11,32,27,363,0
14,11,241,42.73,-104.7024,8.25,40,82,365,0
14,6,545147,38.9621,-94.5959,30.51,33,76,205,0
14,0,1645,43.0048,-108.8964,79.77,44,88,218,0
14,1,123,36.4992,-120.0936,61.56,47,79,4,0
14,0,172817,34.1556,-118.2322,12.73,38,45,70,0
14,6,84106,43.6498,-116.4306,104.18,49,104,130,0
14,1,271,39.7417,-93.6289,8.88,48,106,388,0
14,10,635,41.6423,-104.1974,46.37,47,134,469,0
14,6,299480,45.6892,-122.6616,13.89,35,153,27,0
14,11,94014,38.4549,-122.2564,4.31,35,48,155,0
14,13,1139,40.507,-123.9743,4.43,69,44,258,0
14,12,190249,33.6773,-118.0051,5.2,44,42,56,0
15,11,2872,33.2887,-111.0985,194.84,33,128,346,0
15,5,899,32.9396,-105.8189,2.13,53,123,68,0
15,0,241,42.73,-104.7024,5.49,40,82,453,0
15,0,761,46.5901,-117.1692,15.59,77,63,203,0
15,8,760,36.7651,-94.0492,8.5,35,135,322,0
15,7,493,40.2967,-98.737,6.62,80,37,408,0
15,13,641,42.8801,-117.281,505.9,27,80,502,0
15,7,1312922,33.8155,-112.1202,18.11,21,75,273,0
15,1,217,42.825,-124.4409,1.18,92,143,103,0
15,6,73,41.4193,-99.3844,28.31,85,133,576,0
